Drug_ID,Gene_ID,Disease_ID
902,10,3502
53,1024,2293
614,692,5123
679,221,2432
2461,1361,1390
1001,1022,4646
1001,1022,4436
1001,1022,1497
359,17,765
359,17,4229
359,17,5290
359,17,1708
359,17,5087
359,17,3136
359,17,5355
91,70,1637
510,45,5634
510,45,3146
920,329,159
920,329,4837
294,125,271
2462,1021,5158
2462,1021,1967
2462,1021,2804
1895,145,5356
2065,8,5185
2065,8,5148
2065,8,847
856,1046,3091
2238,166,2004
2238,166,5466
2464,92,591
1413,56,2443
1413,56,5586
1413,56,4313
1413,56,2612
1413,56,5284
1413,56,5661
2467,172,5430
879,57,2085
879,57,2521
879,57,4813
2469,619,2685
173,352,5530
173,352,2361
51,17,765
51,17,4229
51,17,5290
51,17,1708
51,17,5087
51,17,3136
51,17,5355
2470,370,4952
2470,370,2232
314,261,5443
1119,221,2432
2473,1364,5429
2473,1364,2473
2473,1364,206
236,639,2836
791,172,5430
274,261,5443
764,57,2085
764,57,2521
764,57,4813
539,77,5628
539,77,5484
94,22,2101
94,22,4178
94,22,2385
94,22,4291
1273,591,2840
2476,145,5356
1740,145,5356
2477,89,5105
2477,89,5474
2479,250,4097
2479,250,5240
2479,250,1055
1566,261,5443
390,553,601
390,553,541
1024,1371,2859
63,171,2509
63,171,5061
63,171,1753
2485,1373,3686
2485,1373,5391
2488,23,5421
282,246,965
99,1308,3606
2490,1375,4842
2490,1375,5564
1820,565,389
1820,565,3007
1820,565,5311
583,45,5634
583,45,3146
63,286,4939
1999,1013,5618
926,759,124
2492,17,765
2492,17,4229
2492,17,5290
2492,17,1708
2492,17,5087
2492,17,3136
2492,17,5355
2493,179,5089
2493,179,315
2493,179,4500
2493,179,4836
2493,179,3850
2493,179,903
2493,179,2888
2493,179,290
1930,191,2500
19,261,5443
2494,17,765
2494,17,4229
2494,17,5290
2494,17,1708
2494,17,5087
2494,17,3136
2494,17,5355
1406,679,1283
1406,679,2204
1406,679,5015
1406,679,852
1406,679,2654
1406,679,5619
1406,679,2161
1406,679,843
1406,679,1424
1406,679,4631
1406,679,224
6,118,3422
1486,48,2661
1486,48,4640
1486,48,4966
2498,166,2004
2498,166,5466
369,1193,5241
828,17,765
828,17,4229
828,17,5290
828,17,1708
828,17,5087
828,17,3136
828,17,5355
86,759,124
57,185,2137
7,77,5628
7,77,5484
2500,197,2706
2501,370,4952
2501,370,2232
1583,1278,5253
1657,57,2085
1657,57,2521
1657,57,4813
2503,21,3070
6,89,5105
6,89,5474
299,1380,2426
1557,250,4097
1557,250,5240
1557,250,1055
77,8,5185
77,8,5148
77,8,847
377,1192,870
377,1192,4794
377,1192,1793
288,17,765
288,17,4229
288,17,5290
288,17,1708
288,17,5087
288,17,3136
288,17,5355
2506,8,5185
2506,8,5148
2506,8,847
2507,549,3396
2507,549,4758
2510,17,765
2510,17,4229
2510,17,5290
2510,17,1708
2510,17,5087
2510,17,3136
2510,17,5355
2513,261,5443
2514,1272,5112
2514,1272,5610
2514,1272,1439
483,1382,4385
483,1382,3620
640,283,14
2144,8,5185
2144,8,5148
2144,8,847
85,77,5628
85,77,5484
669,17,765
669,17,4229
669,17,5290
669,17,1708
669,17,5087
669,17,3136
669,17,5355
195,207,871
195,207,5051
2352,1388,1431
2326,1272,5112
2326,1272,5610
2326,1272,1439
29,848,1962
2523,564,4685
217,1390,3071
2195,1391,3251
2525,183,5624
2525,183,1069
555,6,4293
2527,125,271
1136,1032,998
1136,1032,2499
1136,1032,5363
362,1392,3451
2528,1393,1177
6,434,4016
6,434,4308
342,288,2782
342,288,667
65,17,765
65,17,4229
65,17,5290
65,17,1708
65,17,5087
65,17,3136
65,17,5355
1197,56,2443
1197,56,5586
1197,56,4313
1197,56,2612
1197,56,5284
1197,56,5661
1382,1394,1012
2530,457,5587
411,366,1853
411,366,2477
1361,56,2443
1361,56,5586
1361,56,4313
1361,56,2612
1361,56,5284
1361,56,5661
2531,290,2356
2533,180,2959
284,57,2085
284,57,2521
284,57,4813
529,1272,5112
529,1272,5610
529,1272,1439
2535,706,721
2535,706,2038
192,70,1637
2272,124,4630
2272,124,4678
1633,56,2443
1633,56,5586
1633,56,4313
1633,56,2612
1633,56,5284
1633,56,5661
1413,887,4373
493,353,5522
84,17,765
84,17,4229
84,17,5290
84,17,1708
84,17,5087
84,17,3136
84,17,5355
697,46,5486
1619,286,4939
2542,370,4952
2542,370,2232
254,261,5443
2544,17,765
2544,17,4229
2544,17,5290
2544,17,1708
2544,17,5087
2544,17,3136
2544,17,5355
2546,250,4097
2546,250,5240
2546,250,1055
659,245,1386
2549,518,4112
1319,1349,2084
2550,954,4052
2550,954,1807
2550,954,30
2550,954,2893
2551,250,4097
2551,250,5240
2551,250,1055
240,89,5105
240,89,5474
1002,185,2137
2553,26,2638
2553,26,3272
2553,26,5259
1128,21,3070
365,57,2085
365,57,2521
365,57,4813
837,17,765
837,17,4229
837,17,5290
837,17,1708
837,17,5087
837,17,3136
837,17,5355
777,21,3070
670,1401,4080
670,1401,256
200,943,2633
1931,124,4630
1931,124,4678
2259,1138,949
2560,1000,4903
2560,1000,4869
2560,1000,4210
98,883,2501
98,883,2200
2563,1402,2242
7,45,5634
7,45,3146
1064,379,912
2564,1359,5461
2564,1359,2715
803,1403,2364
803,1403,4175
803,1403,4098
803,1403,2887
2565,261,5443
974,57,2085
974,57,2521
974,57,4813
9,6,4293
2566,834,2619
2567,465,2573
2567,465,5459
2567,465,5354
2567,465,5388
515,221,2432
2568,166,2004
2568,166,5466
2569,67,1301
1544,1406,5239
1544,1406,4690
440,397,5304
1759,21,3070
1957,1152,3730
1957,1152,1921
176,391,5062
176,391,5010
176,391,5419
176,391,1503
176,391,1491
197,35,5260
197,35,2241
626,207,871
626,207,5051
2572,261,5443
2574,571,2068
2574,571,809
753,1409,1950
954,942,5507
954,942,884
2577,170,5002
2577,170,3080
2577,170,1398
100,261,5443
923,58,4237
923,58,2097
2578,1411,3227
2579,790,4360
418,286,4939
2580,17,765
2580,17,4229
2580,17,5290
2580,17,1708
2580,17,5087
2580,17,3136
2580,17,5355
343,1233,4198
1264,427,3872
1264,427,1581
2583,1412,3760
2583,1412,1225
2583,1412,1657
2583,1412,3615
2101,48,2661
2101,48,4640
2101,48,4966
544,1413,4316
2586,391,5062
2586,391,5010
2586,391,5419
2586,391,1503
2586,391,1491
2587,125,271
2,74,3705
1132,286,4939
1440,21,3070
1434,48,2661
1434,48,4640
1434,48,4966
213,70,1637
300,273,1518
240,57,2085
240,57,2521
240,57,4813
97,113,3538
97,113,4420
551,641,1936
155,89,5105
155,89,5474
173,1417,3738
2592,628,1580
64,21,3070
790,1228,1978
790,1228,5582
790,1228,3530
790,1228,1495
39,8,5185
39,8,5148
39,8,847
1232,1418,686
2593,17,765
2593,17,4229
2593,17,5290
2593,17,1708
2593,17,5087
2593,17,3136
2593,17,5355
2391,455,2828
2595,1420,5341
2597,1285,5271
2597,1285,5019
2597,1285,3794
2599,136,220
1467,985,1916
1467,985,1531
1467,985,3288
2353,1422,4846
2353,1422,631
2353,1422,1150
2602,537,4964
2602,537,4924
2602,537,311
2602,537,1688
146,434,4016
146,434,4308
122,56,2443
122,56,5586
122,56,4313
122,56,2612
122,56,5284
122,56,5661
521,139,1929
2383,112,1141
2383,112,3721
2383,112,2159
2383,112,1212
395,185,2137
782,17,765
782,17,4229
782,17,5290
782,17,1708
782,17,5087
782,17,3136
782,17,5355
2485,1236,3103
568,6,4293
1785,8,5185
1785,8,5148
1785,8,847
668,17,765
668,17,4229
668,17,5290
668,17,1708
668,17,5087
668,17,3136
668,17,5355
344,21,3070
115,286,4939
392,356,4298
392,356,5107
392,356,5664
274,8,5185
274,8,5148
274,8,847
2588,746,3303
2373,1425,2120
1452,17,765
1452,17,4229
1452,17,5290
1452,17,1708
1452,17,5087
1452,17,3136
1452,17,5355
16,379,912
32,245,1386
655,456,1429
1943,17,765
1943,17,4229
1943,17,5290
1943,17,1708
1943,17,5087
1943,17,3136
1943,17,5355
2607,79,242
2607,79,3326
2607,79,914
2607,79,2169
316,17,765
316,17,4229
316,17,5290
316,17,1708
316,17,5087
316,17,3136
316,17,5355
824,179,5089
824,179,315
824,179,4500
824,179,4836
824,179,3850
824,179,903
824,179,2888
824,179,290
1662,171,2509
1662,171,5061
1662,171,1753
583,0,657
583,0,1201
583,0,669
719,77,5628
719,77,5484
2212,21,3070
2432,379,912
273,57,2085
273,57,2521
273,57,4813
2611,1194,2800
98,1428,3416
2612,1429,5609
2064,759,124
2613,159,5315
2613,159,5082
2613,159,1206
2613,159,5207
2613,159,5500
2613,159,148
2614,391,5062
2614,391,5010
2614,391,5419
2614,391,1503
2614,391,1491
2339,1430,4980
2339,1430,455
265,130,3499
1240,17,765
1240,17,4229
1240,17,5290
1240,17,1708
1240,17,5087
1240,17,3136
1240,17,5355
52,456,1429
20,21,3070
924,21,3070
38,56,2443
38,56,5586
38,56,4313
38,56,2612
38,56,5284
38,56,5661
1621,597,3477
1621,597,468
1621,597,1891
1621,597,2086
1621,597,5669
1621,597,2
18,1432,1328
18,1432,4048
320,1433,1740
620,35,5260
620,35,2241
2621,159,5315
2621,159,5082
2621,159,1206
2621,159,5207
2621,159,5500
2621,159,148
1857,65,284
1857,65,415
1857,65,5660
611,388,4645
1309,168,547
49,177,1888
673,74,3705
2591,8,5185
2591,8,5148
2591,8,847
2626,26,2638
2626,26,3272
2626,26,5259
2369,1436,2450
1017,74,3705
2627,192,1739
857,1437,927
857,1437,4076
2629,136,220
2630,52,2050
592,57,2085
592,57,2521
592,57,4813
493,17,765
493,17,4229
493,17,5290
493,17,1708
493,17,5087
493,17,3136
493,17,5355
2094,8,5185
2094,8,5148
2094,8,847
2633,57,2085
2633,57,2521
2633,57,4813
526,192,1739
2635,125,271
2636,391,5062
2636,391,5010
2636,391,5419
2636,391,1503
2636,391,1491
1399,166,2004
1399,166,5466
294,1440,1009
294,1440,4195
99,536,5535
99,536,1960
200,67,1301
23,57,2085
23,57,2521
23,57,4813
2638,1441,2019
680,391,5062
680,391,5010
680,391,5419
680,391,1503
680,391,1491
2640,8,5185
2640,8,5148
2640,8,847
2641,1445,775
2641,1445,2852
573,679,1283
573,679,2204
573,679,5015
573,679,852
573,679,2654
573,679,5619
573,679,2161
573,679,843
573,679,1424
573,679,4631
573,679,224
178,1000,4903
178,1000,4869
178,1000,4210
1659,325,53
1659,325,3471
1659,325,4838
2643,125,271
2644,177,1888
86,1358,2999
86,1358,2714
950,534,5638
441,21,3070
2219,290,2356
213,221,2432
2203,124,4630
2203,124,4678
1436,1093,3225
989,57,2085
989,57,2521
989,57,4813
1065,17,765
1065,17,4229
1065,17,5290
1065,17,1708
1065,17,5087
1065,17,3136
1065,17,5355
653,1250,4553
653,1250,2340
653,1250,2827
653,1250,2793
653,1250,741
653,1250,4273
653,1250,3052
653,1250,399
653,1250,3060
653,1250,2025
1261,22,2101
1261,22,4178
1261,22,2385
1261,22,4291
190,48,2661
190,48,4640
190,48,4966
2,56,2443
2,56,5586
2,56,4313
2,56,2612
2,56,5284
2,56,5661
63,434,4016
63,434,4308
1345,8,5185
1345,8,5148
1345,8,847
2652,1449,2330
2653,125,271
1474,179,5089
1474,179,315
1474,179,4500
1474,179,4836
1474,179,3850
1474,179,903
1474,179,2888
1474,179,290
1569,136,220
161,8,5185
161,8,5148
161,8,847
2656,125,271
2657,90,4506
2657,90,234
2657,90,1161
2657,90,5677
1517,170,5002
1517,170,3080
1517,170,1398
2658,370,4952
2658,370,2232
2660,1432,1328
2660,1432,4048
2661,746,3303
594,692,5123
2662,325,53
2662,325,3471
2662,325,4838
1552,112,1141
1552,112,3721
1552,112,2159
1552,112,1212
2664,192,1739
1096,70,1637
339,46,5486
682,250,4097
682,250,5240
682,250,1055
2665,1422,4846
2665,1422,631
2665,1422,1150
48,233,3176
2667,166,2004
2667,166,5466
2670,906,659
1981,8,5185
1981,8,5148
1981,8,847
251,534,5638
494,118,3422
303,17,765
303,17,4229
303,17,5290
303,17,1708
303,17,5087
303,17,3136
303,17,5355
2674,779,3122
2674,779,1366
2675,184,3461
2675,184,2729
2677,172,5430
2678,370,4952
2678,370,2232
905,89,5105
905,89,5474
287,77,5628
287,77,5484
2679,750,3179
2679,750,730
2679,750,5655
2679,750,1724
2679,750,5658
2679,750,1373
46,8,5185
46,8,5148
46,8,847
2680,58,4237
2680,58,2097
2681,21,3070
843,56,2443
843,56,5586
843,56,4313
843,56,2612
843,56,5284
843,56,5661
173,305,5489
173,305,5646
173,305,2786
2544,21,3070
2682,518,4112
537,17,765
537,17,4229
537,17,5290
537,17,1708
537,17,5087
537,17,3136
537,17,5355
2683,57,2085
2683,57,2521
2683,57,4813
2684,8,5185
2684,8,5148
2684,8,847
302,233,3176
325,1024,2293
2685,1454,4074
1908,8,5185
1908,8,5148
1908,8,847
1024,1455,1259
1064,56,2443
1064,56,5586
1064,56,4313
1064,56,2612
1064,56,5284
1064,56,5661
859,1456,2866
859,1456,710
859,1456,3946
859,1456,1158
2686,326,5344
2687,125,271
30,1457,2492
2689,8,5185
2689,8,5148
2689,8,847
695,57,2085
695,57,2521
695,57,4813
2135,834,2619
2690,359,4451
594,67,1301
2691,67,1301
2695,711,1241
2695,711,530
2695,711,1382
417,1458,4778
417,1458,5519
417,1458,984
417,1458,2657
417,1458,1450
417,1458,2902
301,8,5185
301,8,5148
301,8,847
1215,171,2509
1215,171,5061
1215,171,1753
2698,366,1853
2698,366,2477
192,139,1929
1746,184,3461
1746,184,2729
127,1462,2524
369,1463,3051
2700,290,2356
2684,353,5522
2219,17,765
2219,17,4229
2219,17,5290
2219,17,1708
2219,17,5087
2219,17,3136
2219,17,5355
362,233,3176
1988,57,2085
1988,57,2521
1988,57,4813
539,70,1637
205,245,1386
402,868,1293
402,868,3697
402,868,851
52,353,5522
195,55,4977
995,1055,4822
995,1055,3831
2704,17,765
2704,17,4229
2704,17,5290
2704,17,1708
2704,17,5087
2704,17,3136
2704,17,5355
176,1465,2838
539,17,765
539,17,4229
539,17,5290
539,17,1708
539,17,5087
539,17,3136
539,17,5355
1543,74,3705
1656,17,765
1656,17,4229
1656,17,5290
1656,17,1708
1656,17,5087
1656,17,3136
1656,17,5355
2673,509,3866
2673,509,4409
2673,509,3801
2673,509,2557
66,67,1301
1207,388,4645
159,8,5185
159,8,5148
159,8,847
2706,1468,1430
2706,1468,5469
2706,1468,400
2706,1468,1645
2706,1468,689
1592,279,2844
1592,279,4279
2364,21,3070
2258,179,5089
2258,179,315
2258,179,4500
2258,179,4836
2258,179,3850
2258,179,903
2258,179,2888
2258,179,290
2708,359,4451
1119,329,159
1119,329,4837
170,17,765
170,17,4229
170,17,5290
170,17,1708
170,17,5087
170,17,3136
170,17,5355
1558,17,765
1558,17,4229
1558,17,5290
1558,17,1708
1558,17,5087
1558,17,3136
1558,17,5355
195,17,765
195,17,4229
195,17,5290
195,17,1708
195,17,5087
195,17,3136
195,17,5355
1046,456,1429
787,207,871
787,207,5051
1128,56,2443
1128,56,5586
1128,56,4313
1128,56,2612
1128,56,5284
1128,56,5661
330,748,4769
1847,1470,2568
56,1471,2679
2147,17,765
2147,17,4229
2147,17,5290
2147,17,1708
2147,17,5087
2147,17,3136
2147,17,5355
289,57,2085
289,57,2521
289,57,4813
1206,87,1121
51,77,5628
51,77,5484
254,112,1141
254,112,3721
254,112,2159
254,112,1212
2715,183,5624
2715,183,1069
2716,1472,5435
790,8,5185
790,8,5148
790,8,847
2720,8,5185
2720,8,5148
2720,8,847
544,778,4388
544,778,3974
2721,518,4112
1419,56,2443
1419,56,5586
1419,56,4313
1419,56,2612
1419,56,5284
1419,56,5661
1103,433,2494
1103,433,4376
1103,433,4579
382,57,2085
382,57,2521
382,57,4813
2272,869,1931
794,465,2573
794,465,5459
794,465,5354
794,465,5388
1261,8,5185
1261,8,5148
1261,8,847
1328,177,1888
1448,1278,5253
515,213,2471
1875,74,3705
311,959,802
2550,65,284
2550,65,415
2550,65,5660
2725,750,3179
2725,750,730
2725,750,5655
2725,750,1724
2725,750,5658
2725,750,1373
1368,1476,492
547,17,765
547,17,4229
547,17,5290
547,17,1708
547,17,5087
547,17,3136
547,17,5355
429,8,5185
429,8,5148
429,8,847
2728,1479,1196
2728,1479,1218
2728,1479,5108
2730,305,5489
2730,305,5646
2730,305,2786
399,56,2443
399,56,5586
399,56,4313
399,56,2612
399,56,5284
399,56,5661
22,1316,244
22,1316,5562
22,1316,3142
1044,749,3670
2735,286,4939
1922,74,3705
935,251,3687
306,65,284
306,65,415
306,65,5660
928,1481,4679
928,1481,5093
1719,1482,1627
1719,1482,3158
1439,656,793
1449,89,5105
1449,89,5474
417,564,4685
16,1114,3233
16,1114,4986
2738,56,2443
2738,56,5586
2738,56,4313
2738,56,2612
2738,56,5284
2738,56,5661
2739,191,2500
2740,8,5185
2740,8,5148
2740,8,847
1168,213,2471
174,868,1293
174,868,3697
174,868,851
2352,323,1963
2352,323,4946
2352,323,3486
2741,125,271
1708,261,5443
2742,290,2356
1207,17,765
1207,17,4229
1207,17,5290
1207,17,1708
1207,17,5087
1207,17,3136
1207,17,5355
440,56,2443
440,56,5586
440,56,4313
440,56,2612
440,56,5284
440,56,5661
2743,518,4112
2382,771,3913
2383,391,5062
2383,391,5010
2383,391,5419
2383,391,1503
2383,391,1491
907,759,124
320,260,1867
320,260,2447
2747,711,1241
2747,711,530
2747,711,1382
187,534,5638
483,1484,4395
2310,1231,3598
486,169,5371
784,50,2106
2750,279,2844
2750,279,4279
2752,136,220
2632,57,2085
2632,57,2521
2632,57,4813
2608,8,5185
2608,8,5148
2608,8,847
820,65,284
820,65,415
820,65,5660
2755,290,2356
506,286,4939
289,106,1501
818,325,53
818,325,3471
818,325,4838
1944,892,4304
1944,892,4565
2757,166,2004
2757,166,5466
1660,864,3310
1660,864,3324
2759,366,1853
2759,366,2477
806,764,276
568,77,5628
568,77,5484
344,17,765
344,17,4229
344,17,5290
344,17,1708
344,17,5087
344,17,3136
344,17,5355
2180,1195,2943
2761,74,3705
1825,17,765
1825,17,4229
1825,17,5290
1825,17,1708
1825,17,5087
1825,17,3136
1825,17,5355
115,434,4016
115,434,4308
1787,57,2085
1787,57,2521
1787,57,4813
768,89,5105
768,89,5474
594,328,4784
418,74,3705
2763,291,1048
2764,166,2004
2764,166,5466
2766,326,5344
2767,209,1879
2767,209,4419
2767,209,2429
1626,17,765
1626,17,4229
1626,17,5290
1626,17,1708
1626,17,5087
1626,17,3136
1626,17,5355
466,174,1455
2078,171,2509
2078,171,5061
2078,171,1753
602,1493,5310
225,356,4298
225,356,5107
225,356,5664
2142,21,3070
2771,98,2904
373,619,2685
2772,356,4298
2772,356,5107
2772,356,5664
2773,564,4685
1191,65,284
1191,65,415
1191,65,5660
324,221,2432
2777,789,5048
2777,789,3868
2777,789,4495
2777,789,5296
2777,789,5130
2777,789,3000
2777,789,4782
2777,789,1966
2777,789,2882
2777,789,2730
2777,789,5621
254,57,2085
254,57,2521
254,57,4813
425,21,3070
1933,21,3070
1031,329,159
1031,329,4837
2056,1106,470
2056,1106,5252
94,346,708
94,346,4509
94,346,4527
2782,706,721
2782,706,2038
6,17,765
6,17,4229
6,17,5290
6,17,1708
6,17,5087
6,17,3136
6,17,5355
2783,17,765
2783,17,4229
2783,17,5290
2783,17,1708
2783,17,5087
2783,17,3136
2783,17,5355
716,26,2638
716,26,3272
716,26,5259
115,56,2443
115,56,5586
115,56,4313
115,56,2612
115,56,5284
115,56,5661
2784,53,3928
2784,53,5211
450,1037,5417
450,1037,2528
1529,388,4645
2785,1322,688
2131,863,2650
1726,21,3070
2790,1499,3062
2790,1499,2583
2790,1499,3494
2790,1499,4182
2790,1499,1847
2790,1499,3748
2791,26,2638
2791,26,3272
2791,26,5259
2772,26,2638
2772,26,3272
2772,26,5259
2492,892,4304
2492,892,4565
2792,21,3070
142,1500,1027
2326,56,2443
2326,56,5586
2326,56,4313
2326,56,2612
2326,56,5284
2326,56,5661
2793,145,5356
506,325,53
506,325,3471
506,325,4838
2794,1305,1639
762,860,845
762,860,464
762,860,3032
2799,125,271
2801,666,5099
2802,79,242
2802,79,3326
2802,79,914
2802,79,2169
2485,659,3123
2804,159,5315
2804,159,5082
2804,159,1206
2804,159,5207
2804,159,5500
2804,159,148
213,353,5522
173,1503,1063
539,1266,2265
539,1266,3698
161,89,5105
161,89,5474
1868,124,4630
1868,124,4678
1448,139,1929
2805,125,271
289,353,5522
993,57,2085
993,57,2521
993,57,4813
217,1505,1093
2807,290,2356
1368,50,2106
253,21,3070
20,70,1637
1197,124,4630
1197,124,4678
2808,89,5105
2808,89,5474
694,17,765
694,17,4229
694,17,5290
694,17,1708
694,17,5087
694,17,3136
694,17,5355
2030,17,765
2030,17,4229
2030,17,5290
2030,17,1708
2030,17,5087
2030,17,3136
2030,17,5355
